t,r,r_dot,theta,theta_dot
4648442.814271424,117119071123.60371,-20041.48480725499,0.5840591868916403,8.911300766460551e-08
4669476.492164055,116695584405.17757,-20226.268320288968,0.585933111121657,8.907097170927423e-08
4690510.170056686,116268194402.77826,-20412.63532634759,0.5878061992071327,8.903351095015755e-08
4711543.847949317,115836867505.1162,-20600.6148239428,0.5896785480042673,8.900068480416719e-08
4732577.525841947,115401569488.00812,-20790.236640232128,0.5915502556274028,8.897255505738276e-08
4753611.203734578,114962265490.58708,-20981.531468038946,0.5934214215187863,8.894918598046134e-08
4774644.881627209,114518919993.51373,-21174.53090605589,0.5952921465096431,8.893064445115738e-08
4795678.5595198395,114071496792.46214,-21369.267505435517,0.5971625328957345,8.891700009737034e-08
4816712.23741247,113619958997.98438,-21565.7747700276,0.5990326844377496,8.890832529788459e-08
4837745.915305101,113164269008.94559,-21764.087202350966,0.600902706439197,8.890469532752914e-08
4858779.593197732,112704388490.83026,-21964.24033861994,0.602772705810729,8.890618846851298e-08
4879813.271090363,112240278341.09741,-22166.27081475269,0.6046427911694391,8.891288621649625e-08
4900846.948982994,111771898667.35185,-22370.216406520907,0.6065130729020315,8.89248734065048e-08
4921880.626875625,111299208784.42778,-22576.116034939034,0.6083836631734628,8.894223823025498e-08
4942914.304768256,110822167174.12753,-22784.00983811338,0.6102546760469184,8.896507246786237e-08
4963947.982660887,110340731466.20837,-22993.93920515253,0.612126227540253,8.89934715969676e-08
4984981.660553518,109854858389.52243,-23205.946872408298,0.6139984357689936,8.902753510016852e-08
5006015.338446149,109364503762.45074,-23420.076941792777,0.6158714209745041,8.906736652370463e-08
5027049.01633878,108869622473.81224,-23636.374917073885,0.6177453055815821,8.911307359664408e-08
5048082.6942314105,108370168438.15176,-23854.88778550671,0.6196202143339504,8.916476849968722e-08
5069116.372124041,107866094559.74864,-24075.66409256651,0.6214962744012034,8.922256810861641e-08
5090150.050016672,107357352693.94035,-24298.75402046202,0.6233736154943619,8.928659425075339e-08
5111183.727909303,106843893639.72145,-24524.209402978366,0.6252523698885125,8.935697375456767e-08
5132217.405801934,106325667086.60211,-24752.08382840624,0.6271326725861179,8.94338387949071e-08
5153251.083694565,105802621578.67088,-24982.43271334536,0.629014661426484,8.951732713927947e-08
5174284.761587195,105274704456.37679,-25215.313427778514,0.6308984772625467,8.960758256447057e-08
5195318.439479826,104741861847.20094,-25450.785314644614,0.6327842639895286,8.970475492240399e-08
5216352.117372457,104204038611.96124,-25688.90979927178,0.6346721687125708,8.980900051420543e-08
5237385.795265088,103661178298.74826,-25929.75048526606,0.6365623418899939,8.992048241726058e-08
5258419.473157719,103113223073.41956,-26173.373311274343,0.6384549375482407,9.003937101800505e-08
5279453.15105035,102560113703.838,-26419.84658568083,0.6403501133310101,9.016584413064184e-08
5300486.828942981,102001789500.41455,-26669.24111321091,0.6422480306880417,9.030008743832784e-08
5321520.506835612,101438188257.3785,-26921.630323225596,0.6441488550609696,9.04422949393765e-08
5342554.184728242,100869246174.28577,-27177.090454781348,0.6460527561307763,9.059266958912801e-08
5363587.862620873,100294897834.62698,-27435.700605771588,0.6479599078859573,9.07514234720761e-08
5384621.540513504,99715076130.98329,-27697.542898646843,0.6498704888643333,9.09187783906592e-08
5405655.218406135,99129712189.99588,-27962.702656359073,0.6517846823945271,9.109496648871329e-08
5426688.896298766,98538735291.59825,-28231.268601004194,0.6537026768556861,9.128023095459079e-08
5447722.574191397,97942072835.53883,-28503.33293319791,0.6556246657870606,9.147482630714539e-08
5468756.252084028,97339650244.46507,-28778.991556109613,0.65755084820658,9.16790192070296e-08
5489789.929976659,96731390865.67831,-29058.34432498193,0.6594814289328624,9.18930893577435e-08
5510823.60786929,96117215905.55241,-29341.49521453636,0.6614166188005776,9.211733011088153e-08
5531857.285761921,95497044353.75742,-29628.55250349203,0.6633566349141152,9.235204914715826e-08
5552890.963654552,94870792871.39413,-29919.62905325382,0.6653017010216433,9.25975695042825e-08
5573924.641547183,94238375671.99315,-30214.842628009916,0.6672520479131342,9.285423075610009e-08
5594958.3194398135,93599704464.4241,-30514.316043160696,0.669207913613768,9.312238956683682e-08
5615991.9973324435,92954688319.75291,-30818.17750351274,0.6711695438376684,9.340242096362354e-08
5637025.675225074,92303233528.2712,-31126.560999957368,0.673137192475457,9.36947198271133e-08
5658059.353117705,91645243514.05504,-31439.6065466623,0.6751111218869755,9.39997017865136e-08
5679093.031010336,90980618701.19067,-31757.460535404614,0.677091603365737,9.431780457882333e-08
5700126.708902967,90309256342.36305,-32080.276220612577,0.6790789177347206,9.46494899081619e-08
5721160.386795598,89631050394.16866,-32408.214084575822,0.6810733557812491,9.499524484806149e-08
5742194.064688229,88945891378.0658,-32741.442223288126,0.6830752187485593,9.535558334917988e-08
5763227.74258086,88253666174.70581,-33080.136946803796,0.68508481906441,9.573104858634201e-08
5784261.420473491,87554257863.10323,-33424.483272221674,0.6871024809131888,9.612221488851619e-08
5805295.098366122,86847545558.75397,-33774.675394414764,0.6891285408187505,9.652968961271938e-08
